0.00E+00	0.51544	0.99979	0.99973	0.99973	0.99964	0.99971	0.99979	0.99971	0.99977	0.99978	0.99952	0.99969	0.99966	0.99964
0.00E+00	0.4943	0.99979	0.99973	0.99972	0.99963	0.99971	0.99978	0.99971	0.99977	0.99978	0.99952	0.99969	0.99966	0.99964
0.00E+00	0.47316	0.99979	0.99973	0.99972	0.99963	0.99971	0.99978	0.99971	0.99977	0.99978	0.99952	0.99969	0.99965	0.99964
0.00E+00	0.45202	0.99979	0.99973	0.99972	0.99963	0.9997	0.99978	0.99971	0.99977	0.99978	0.99952	0.99969	0.99965	0.99964
0.00E+00	0.43088	0.99979	0.99973	0.99972	0.99963	0.99971	0.99978	0.99971	0.99977	0.99978	0.99952	0.99969	0.99965	0.99964
0.00E+00	0.40974	0.99979	0.99973	0.99972	0.99963	0.99971	0.99978	0.99971	0.99977	0.99978	0.99952	0.99969	0.99966	0.99964
0.00E+00	0.38017	0.99979	0.99973	0.99973	0.99964	0.99971	0.99979	0.99971	0.99977	0.99978	0.99952	0.99969	0.99966	0.99964
0.00E+00	0.34965	0.99979	0.99974	0.99973	0.99964	0.99971	0.99979	0.99972	0.99977	0.99978	0.99953	0.99969	0.99966	0.99965
0.00E+00	0.31912	0.9998	0.99974	0.99973	0.99965	0.99972	0.99979	0.99972	0.99978	0.99978	0.99953	0.9997	0.99967	0.99965
0.00E+00	0.2886	0.9998	0.99974	0.99974	0.99965	0.99972	0.9998	0.99973	0.99978	0.99979	0.99954	0.9997	0.99967	0.99966
0.00E+00	0.25808	0.9998	0.99975	0.99974	0.99966	0.99973	0.9998	0.99973	0.99979	0.99979	0.99955	0.99971	0.99968	0.99966
0.00E+00	0.22869	0.99981	0.99975	0.99975	0.99967	0.99973	0.99981	0.99974	0.99979	0.9998	0.99956	0.99972	0.99969	0.99967
0.00E+00	0.20891	0.99981	0.99976	0.99976	0.99968	0.99974	0.99981	0.99975	0.9998	0.9998	0.99957	0.99973	0.9997	0.99968
0.00E+00	0.18912	0.99982	0.99977	0.99977	0.99969	0.99975	0.99982	0.99976	0.99981	0.99981	0.99959	0.99974	0.99971	0.99969
0.00E+00	0.16934	0.99983	0.99978	0.99978	0.9997	0.99976	0.99982	0.99977	0.99981	0.99982	0.9996	0.99975	0.99972	0.99971
0.00E+00	0.14955	0.99984	0.99979	0.99979	0.99972	0.99977	0.99983	0.99978	0.99982	0.99983	0.99962	0.99976	0.99973	0.99972
0.00E+00	0.12977	0.99984	0.9998	0.9998	0.99973	0.99978	0.99984	0.99979	0.99983	0.99984	0.99964	0.99977	0.99975	0.99973
0.00E+00	0.11308	0.99985	0.99981	0.99981	0.99975	0.9998	0.99985	0.9998	0.99984	0.99985	0.99966	0.99978	0.99976	0.99975
0.00E+00	0.103	0.99986	0.99982	0.99982	0.99976	0.99981	0.99986	0.99981	0.99985	0.99986	0.99968	0.9998	0.99978	0.99977
0.00E+00	0.092919	0.99987	0.99983	0.99984	0.99978	0.99982	0.99987	0.99983	0.99986	0.99987	0.9997	0.99981	0.9998	0.99978
0.00E+00	0.082837	0.99988	0.99984	0.99985	0.9998	0.99984	0.99988	0.99984	0.99987	0.99988	0.99973	0.99983	0.99981	0.9998
0.00E+00	0.072755	0.9999	0.99986	0.99987	0.99982	0.99986	0.99989	0.99986	0.99989	0.99989	0.99975	0.99985	0.99983	0.99982
0.00E+00	0.062673	0.99991	0.99987	0.99988	0.99984	0.99987	0.99991	0.99988	0.9999	0.9999	0.99978	0.99987	0.99985	0.99985
0.00E+00	0.054418	0.99992	0.99989	0.9999	0.99987	0.99989	0.99992	0.99989	0.99992	0.99992	0.99981	0.99989	0.99987	0.99987
0.00E+00	0.047827	0.99993	0.99991	0.99992	0.99989	0.99991	0.99994	0.99991	0.99993	0.99993	0.99984	0.99991	0.9999	0.99989
0.00E+00	0.041235	0.99995	0.99992	0.99994	0.99992	0.99993	0.99995	0.99993	0.99995	0.99995	0.99987	0.99993	0.99992	0.99992
0.00E+00	0.034644	0.99996	0.99994	0.99996	0.99994	0.99995	0.99997	0.99995	0.99996	0.99996	0.9999	0.99995	0.99995	0.99994
0.00E+00	0.028052	0.99998	0.99996	0.99998	0.99997	0.99998	0.99998	0.99998	0.99998	0.99998	0.99994	0.99997	0.99997	0.99997
0.00E+00	0.02146	0.99999	0.99998	1	1	1	1	1	1	1	0.99997	1	1	1
0.00E+00	0.017346	0.99998	0.99996	0.99998	0.99997	0.99998	0.99998	0.99998	0.99998	0.99998	0.99994	0.99997	0.99997	0.99997
0.00E+00	0.014104	0.99997	0.99994	0.99996	0.99994	0.99995	0.99997	0.99995	0.99996	0.99996	0.9999	0.99995	0.99995	0.99994
0.00E+00	0.010861	0.99996	0.99992	0.99994	0.99992	0.99993	0.99995	0.99993	0.99995	0.99995	0.99987	0.99993	0.99992	0.99992
0.00E+00	0.0076189	0.99995	0.99991	0.99992	0.99989	0.99991	0.99994	0.99991	0.99993	0.99993	0.99984	0.99991	0.9999	0.99989
0.00E+00	0.0043761	0.99995	0.99989	0.9999	0.99987	0.99989	0.99992	0.99989	0.99992	0.99992	0.99981	0.99989	0.99987	0.99987
0.00E+00	0.0011331	0.99994	0.99987	0.99988	0.99984	0.99987	0.99991	0.99988	0.9999	0.9999	0.99978	0.99987	0.99985	0.99985
